A361,Nasopharyngeal diphtheria,INF003,Bacterial infections
A362,Laryngeal diphtheria,INF003,Bacterial infections
A363,Cutaneous diphtheria,INF003,Bacterial infections
A3681,Diphtheritic cardiomyopathy,INF003,Bacterial infections
A3682,Diphtheritic radiculomyelitis,INF003,Bacterial infections
A3683,Diphtheritic polyneuritis,INF003,Bacterial infections
A3684,Diphtheritic tubulo-interstitial nephropathy,INF003,Bacterial infections
A3685,Diphtheritic cystitis,INF003,Bacterial infections
A3686,Diphtheritic conjunctivitis,INF003,Bacterial infections
A3689,Other diphtheritic complications,INF003,Bacterial infections
A369,"Diphtheria, unspecified",INF003,Bacterial infections
A3700,Whooping cough due to Bordetella pertussis without pneumonia,INF003,Bacterial infections
A3701,Whooping cough due to Bordetella pertussis with pneumonia,INF003,Bacterial infections
A3710,Whooping cough due to Bordetella parapertussis without pneumonia,INF003,Bacterial infections
A3711,Whooping cough due to Bordetella parapertussis with pneumonia,INF003,Bacterial infections
A3780,Whooping cough due to other Bordetella species without pneumonia,INF003,Bacterial infections
A3781,Whooping cough due to other Bordetella species with pneumonia,INF003,Bacterial infections
A3790,"Whooping cough, unspecified species without pneumonia",INF003,Bacterial infections
A3791,"Whooping cough, unspecified species with pneumonia",INF003,Bacterial infections
A380,Scarlet fever with otitis media,INF003,Bacterial infections
A381,Scarlet fever with myocarditis,INF003,Bacterial infections
A388,Scarlet fever with other complications,INF003,Bacterial infections
A389,"Scarlet fever, uncomplicated",INF003,Bacterial infections
A390,Meningococcal meningitis,INF003,Bacterial infections
A391,Waterhouse-Friderichsen syndrome,INF003,Bacterial infections
A392,Acute meningococcemia,INF003,Bacterial infections
A393,Chronic meningococcemia,INF003,Bacterial infections
A394,"Meningococcemia, unspecified",INF003,Bacterial infections
A3950,"Meningococcal carditis, unspecified",INF003,Bacterial infections
A3951,Meningococcal endocarditis,INF003,Bacterial infections
A3952,Meningococcal myocarditis,INF003,Bacterial infections
A3953,Meningococcal pericarditis,INF003,Bacterial infections
A3981,Meningococcal encephalitis,INF003,Bacterial infections
A3982,Meningococcal retrobulbar neuritis,INF003,Bacterial infections
A3983,Meningococcal arthritis,INF003,Bacterial infections
A3984,Postmeningococcal arthritis,INF003,Bacterial infections
A3989,Other meningococcal infections,INF003,Bacterial infections
A399,"Meningococcal infection, unspecified",INF003,Bacterial infections
A400,"Sepsis due to streptococcus, group A",INF003,Bacterial infections
A401,"Sepsis due to streptococcus, group B",INF003,Bacterial infections
A403,Sepsis due to Streptococcus pneumoniae,INF003,Bacterial infections
A408,Other streptococcal sepsis,INF003,Bacterial infections
A409,"Streptococcal sepsis, unspecified",INF003,Bacterial infections
A4101,Sepsis due to Methicillin susceptible Staphylococcus aureus,INF003,Bacterial infections
A4102,Sepsis due to Methicillin resistant Staphylococcus aureus,INF003,Bacterial infections
A411,Sepsis due to other specified staphylococcus,INF003,Bacterial infections
A412,Sepsis due to unspecified staphylococcus,INF003,Bacterial infections
A413,Sepsis due to Hemophilus influenzae,INF003,Bacterial infections
A414,Sepsis due to anaerobes,INF003,Bacterial infections
A4150,"Gram-negative sepsis, unspecified",INF003,Bacterial infections
A4151,Sepsis due to Escherichia coli [E. coli],INF003,Bacterial infections
A4152,Sepsis due to Pseudomonas,INF003,Bacterial infections
A4153,Sepsis due to Serratia,INF003,Bacterial infections
A4159,Other Gram-negative sepsis,INF003,Bacterial infections
A4181,Sepsis due to Enterococcus,INF003,Bacterial infections
A4189,Other specified sepsis,INF003,Bacterial infections
A419,"Sepsis, unspecified organism",INF003,Bacterial infections
A420,Pulmonary actinomycosis,INF003,Bacterial infections
A421,Abdominal actinomycosis,INF003,Bacterial infections
A422,Cervicofacial actinomycosis,INF003,Bacterial infections
A427,Actinomycotic sepsis,INF003,Bacterial infections
A4281,Actinomycotic meningitis,INF003,Bacterial infections
A4282,Actinomycotic encephalitis,INF003,Bacterial infections
A4289,Other forms of actinomycosis,INF003,Bacterial infections
A429,"Actinomycosis, unspecified",INF003,Bacterial infections
A430,Pulmonary nocardiosis,INF003,Bacterial infections
A431,Cutaneous nocardiosis,INF003,Bacterial infections
A438,Other forms of nocardiosis,INF003,Bacterial infections
A439,"Nocardiosis, unspecified",INF003,Bacterial infections
A440,Systemic bartonellosis,INF003,Bacterial infections
A441,Cutaneous and mucocutaneous bartonellosis,INF003,Bacterial infections
A448,Other forms of bartonellosis,INF003,Bacterial infections
A449,"Bartonellosis, unspecified",INF003,Bacterial infections
A46,Erysipelas,INF003,Bacterial infections
A480,Gas gangrene,INF003,Bacterial infections
A481,Legionnaires disease,INF003,Bacterial infections
A482,Nonpneumonic Legionnaires disease [Pontiac fever],INF003,Bacterial infections
A483,Toxic shock syndrome,INF003,Bacterial infections
A484,Brazilian purpuric fever,INF003,Bacterial infections
A4852,Wound botulism,INF003,Bacterial infections
A488,Other specified bacterial diseases,INF003,Bacterial infections
A4901,"Methicillin susceptible Staphylococcus aureus infection, unspecified site",INF003,Bacterial infections
A4902,"Methicillin resistant Staphylococcus aureus infection, unspecified site",INF003,Bacterial infections
A491,"Streptococcal infection, unspecified site",INF003,Bacterial infections
A492,"Hemophilus influenzae infection, unspecified site",INF003,Bacterial infections
A493,"Mycoplasma infection, unspecified site",INF003,Bacterial infections
A498,Other bacterial infections of unspecified site,INF003,Bacterial infections
A499,"Bacterial infection, unspecified",INF003,Bacterial infections
A70,Chlamydia psittaci infections,INF003,Bacterial infections
A710,Initial stage of trachoma,INF003,Bacterial infections
A711,Active stage of trachoma,INF003,Bacterial infections
A719,"Trachoma, unspecified",INF003,Bacterial infections
A740,Chlamydial conjunctivitis,INF003,Bacterial infections
A7481,Chlamydial peritonitis,INF003,Bacterial infections
A7489,Other chlamydial diseases,INF003,Bacterial infections
A749,"Chlamydial infection, unspecified",INF003,Bacterial infections
A78,Q fever,INF003,Bacterial infections
B950,"Streptococcus, group A, as the cause of diseases classified elsewhere",INF003,Bacterial infections
B951,"Streptococcus, group B, as the cause of diseases classified elsewhere",INF003,Bacterial infections
B952,Enterococcus as the cause of diseases classified elsewhere,INF003,Bacterial infections
B953,Streptococcus pneumoniae as the cause of diseases classified elsewhere,INF003,Bacterial infections
B954,Other streptococcus as the cause of diseases classified elsewhere,INF003,Bacterial infections
B955,Unspecified streptococcus as the cause of diseases classified elsewhere,INF003,Bacterial infections
B9561,Methicillin susceptible Staphylococcus aureus infection as the cause of diseases classified elsewhere,INF003,Bacterial infections
B9562,Methicillin resistant Staphylococcus aureus infection as the cause of diseases classified elsewhere,INF003,Bacterial infections
B957,Other staphylococcus as the cause of diseases classified elsewhere,INF003,Bacterial infections
B958,Unspecified staphylococcus as the cause of diseases classified elsewhere,INF003,Bacterial infections
B960,Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified elsewhere,INF003,Bacterial infections
B961,Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified elsewhere,INF003,Bacterial infections
B9620,Unspecified Escherichia coli [E. coli] as the cause of diseases classified elsewhere,INF003,Bacterial infections
B9621,Shiga toxin-producing Escherichia coli [E. coli] (STEC) O157 as the cause of diseases classified elsewhere,INF003,Bacterial infections
B9622,Other specified Shiga toxin-producing Escherichia coli [E. coli] (STEC) as the cause of diseases classified elsewhere,INF003,Bacterial infections
B9623,Unspecified Shiga toxin-producing Escherichia coli [E. coli] (STEC) as the cause of diseases classified elsewhere,INF003,Bacterial infections
B9629,Other Escherichia coli [E. coli] as the cause of diseases classified elsewhere,INF003,Bacterial infections
B963,Hemophilus influenzae [H. influenzae] as the cause of diseases classified elsewhere,INF003,Bacterial infections
B964,Proteus (mirabilis) (morganii) as the cause of diseases classified elsewhere,INF003,Bacterial infections
B965,Pseudomonas (aeruginosa) (mallei) (pseudomallei) as the cause of diseases classified elsewhere,INF003,Bacterial infections
B966,Bacteroides fragilis [B. fragilis] as the cause of diseases classified elsewhere,INF003,Bacterial infections
B967,Clostridium perfringens [C. perfringens] as the cause of diseases classified elsewhere,INF003,Bacterial infections
B9681,Helicobacter pylori [H. pylori] as the cause of diseases classified elsewhere,INF003,Bacterial infections
B9682,Vibrio vulnificus as the cause of diseases classified elsewhere,INF003,Bacterial infections
B9689,Other specified bacterial agents as the cause of diseases classified elsewhere,INF003,Bacterial infections
G000,Hemophilus meningitis,INF003,Bacterial infections
G001,Pneumococcal meningitis,INF003,Bacterial infections
G002,Streptococcal meningitis,INF003,Bacterial infections
G003,Staphylococcal meningitis,INF003,Bacterial infections
G008,Other bacterial meningitis,INF003,Bacterial infections
G009,"Bacterial meningitis, unspecified",INF003,Bacterial infections
G01,Meningitis in bacterial diseases classified elsewhere,INF003,Bacterial infections
G042,"Bacterial meningoencephalitis and meningomyelitis, not elsewhere classified",INF003,Bacterial infections
I00,Rheumatic fever without heart involvement,INF003,Bacterial infections
I029,Rheumatic chorea without heart involvement,INF003,Bacterial infections
J020,Streptococcal pharyngitis,INF003,Bacterial infections
J0300,"Acute streptococcal tonsillitis, unspecified",INF003,Bacterial infections
J0301,Acute recurrent streptococcal tonsillitis,INF003,Bacterial infections
J13,Pneumonia due to Streptococcus pneumoniae,INF003,Bacterial infections
J14,Pneumonia due to Hemophilus influenzae,INF003,Bacterial infections
J150,Pneumonia due to Klebsiella pneumoniae,INF003,Bacterial infections
J151,Pneumonia due to Pseudomonas,INF003,Bacterial infections
J1520,"Pneumonia due to staphylococcus, unspecified",INF003,Bacterial infections
J15211,Pneumonia due to Methicillin susceptible Staphylococcus aureus,INF003,Bacterial infections
J15212,Pneumonia due to Methicillin resistant Staphylococcus aureus,INF003,Bacterial infections
J1529,Pneumonia due to other staphylococcus,INF003,Bacterial infections
J153,"Pneumonia due to streptococcus, group B",INF003,Bacterial infections
J154,Pneumonia due to other streptococci,INF003,Bacterial infections
J155,Pneumonia due to Escherichia coli,INF003,Bacterial infections
J156,Pneumonia due to other Gram-negative bacteria,INF003,Bacterial infections
J157,Pneumonia due to Mycoplasma pneumoniae,INF003,Bacterial infections
J158,Pneumonia due to other specified bacteria,INF003,Bacterial infections
J159,Unspecified bacterial pneumonia,INF003,Bacterial infections
J160,Chlamydial pneumonia,INF003,Bacterial infections
J200,Acute bronchitis due to Mycoplasma pneumoniae,INF003,Bacterial infections
J201,Acute bronchitis due to Hemophilus influenzae,INF003,Bacterial infections
J202,Acute bronchitis due to streptococcus,INF003,Bacterial infections
K652,Spontaneous bacterial peritonitis,INF003,Bacterial infections
M0000,"Staphylococcal arthritis, unspecified joint",INF003,Bacterial infections
M00011,"Staphylococcal arthritis, right shoulder",INF003,Bacterial infections
M00012,"Staphylococcal arthritis, left shoulder",INF003,Bacterial infections
M00019,"Staphylococcal arthritis, unspecified shoulder",INF003,Bacterial infections
M00021,"Staphylococcal arthritis, right elbow",INF003,Bacterial infections
M00022,"Staphylococcal arthritis, left elbow",INF003,Bacterial infections
M00029,"Staphylococcal arthritis, unspecified elbow",INF003,Bacterial infections
M00031,"Staphylococcal arthritis, right wrist",INF003,Bacterial infections
M00032,"Staphylococcal arthritis, left wrist",INF003,Bacterial infections
M00039,"Staphylococcal arthritis, unspecified wrist",INF003,Bacterial infections
M00041,"Staphylococcal arthritis, right hand",INF003,Bacterial infections
M00042,"Staphylococcal arthritis, left hand",INF003,Bacterial infections
M00049,"Staphylococcal arthritis, unspecified hand",INF003,Bacterial infections
M00051,"Staphylococcal arthritis, right hip",INF003,Bacterial infections
M00052,"Staphylococcal arthritis, left hip",INF003,Bacterial infections
M00059,"Staphylococcal arthritis, unspecified hip",INF003,Bacterial infections
M00061,"Staphylococcal arthritis, right knee",INF003,Bacterial infections
M00062,"Staphylococcal arthritis, left knee",INF003,Bacterial infections
M00069,"Staphylococcal arthritis, unspecified knee",INF003,Bacterial infections
M00071,"Staphylococcal arthritis, right ankle and foot",INF003,Bacterial infections
M00072,"Staphylococcal arthritis, left ankle and foot",INF003,Bacterial infections
M00079,"Staphylococcal arthritis, unspecified ankle and foot",INF003,Bacterial infections
M0008,"Staphylococcal arthritis, vertebrae",INF003,Bacterial infections
M0009,Staphylococcal polyarthritis,INF003,Bacterial infections
M0010,"Pneumococcal arthritis, unspecified joint",INF003,Bacterial infections
M00111,"Pneumococcal arthritis, right shoulder",INF003,Bacterial infections
M00112,"Pneumococcal arthritis, left shoulder",INF003,Bacterial infections
M00119,"Pneumococcal arthritis, unspecified shoulder",INF003,Bacterial infections
M00121,"Pneumococcal arthritis, right elbow",INF003,Bacterial infections
M00122,"Pneumococcal arthritis, left elbow",INF003,Bacterial infections
M00129,"Pneumococcal arthritis, unspecified elbow",INF003,Bacterial infections
M00131,"Pneumococcal arthritis, right wrist",INF003,Bacterial infections
M00132,"Pneumococcal arthritis, left wrist",INF003,Bacterial infections
M00139,"Pneumococcal arthritis, unspecified wrist",INF003,Bacterial infections
M00141,"Pneumococcal arthritis, right hand",INF003,Bacterial infections
M00142,"Pneumococcal arthritis, left hand",INF003,Bacterial infections
M00149,"Pneumococcal arthritis, unspecified hand",INF003,Bacterial infections
M00151,"Pneumococcal arthritis, right hip",INF003,Bacterial infections
M00152,"Pneumococcal arthritis, left hip",INF003,Bacterial infections
M00159,"Pneumococcal arthritis, unspecified hip",INF003,Bacterial infections
M00161,"Pneumococcal arthritis, right knee",INF003,Bacterial infections
M00162,"Pneumococcal arthritis, left knee",INF003,Bacterial infections
M00169,"Pneumococcal arthritis, unspecified knee",INF003,Bacterial infections
M00171,"Pneumococcal arthritis, right ankle and foot",INF003,Bacterial infections
M00172,"Pneumococcal arthritis, left ankle and foot",INF003,Bacterial infections
M00179,"Pneumococcal arthritis, unspecified ankle and foot",INF003,Bacterial infections
M0018,"Pneumococcal arthritis, vertebrae",INF003,Bacterial infections
M0019,Pneumococcal polyarthritis,INF003,Bacterial infections
M0020,"Other streptococcal arthritis, unspecified joint",INF003,Bacterial infections
M00211,"Other streptococcal arthritis, right shoulder",INF003,Bacterial infections
M00212,"Other streptococcal arthritis, left shoulder",INF003,Bacterial infections
M00219,"Other streptococcal arthritis, unspecified shoulder",INF003,Bacterial infections
M00221,"Other streptococcal arthritis, right elbow",INF003,Bacterial infections
M00222,"Other streptococcal arthritis, left elbow",INF003,Bacterial infections
M00229,"Other streptococcal arthritis, unspecified elbow",INF003,Bacterial infections
M00231,"Other streptococcal arthritis, right wrist",INF003,Bacterial infections
M00232,"Other streptococcal arthritis, left wrist",INF003,Bacterial infections
M00239,"Other streptococcal arthritis, unspecified wrist",INF003,Bacterial infections
M00241,"Other streptococcal arthritis, right hand",INF003,Bacterial infections
M00242,"Other streptococcal arthritis, left hand",INF003,Bacterial infections
M00249,"Other streptococcal arthritis, unspecified hand",INF003,Bacterial infections
M00251,"Other streptococcal arthritis, right hip",INF003,Bacterial infections
M00252,"Other streptococcal arthritis, left hip",INF003,Bacterial infections
M00259,"Other streptococcal arthritis, unspecified hip",INF003,Bacterial infections
M00261,"Other streptococcal arthritis, right knee",INF003,Bacterial infections
M00262,"Other streptococcal arthritis, left knee",INF003,Bacterial infections
M00269,"Other streptococcal arthritis, unspecified knee",INF003,Bacterial infections
M00271,"Other streptococcal arthritis, right ankle and foot",INF003,Bacterial infections
M00272,"Other streptococcal arthritis, left ankle and foot",INF003,Bacterial infections
M00279,"Other streptococcal arthritis, unspecified ankle and foot",INF003,Bacterial infections
M0028,"Other streptococcal arthritis, vertebrae",INF003,Bacterial infections
M0029,Other streptococcal polyarthritis,INF003,Bacterial infections
M0080,"Arthritis due to other bacteria, unspecified joint",INF003,Bacterial infections
M00811,"Arthritis due to other bacteria, right shoulder",INF003,Bacterial infections
M00812,"Arthritis due to other bacteria, left shoulder",INF003,Bacterial infections
M00819,"Arthritis due to other bacteria, unspecified shoulder",INF003,Bacterial infections
M00821,"Arthritis due to other bacteria, right elbow",INF003,Bacterial infections
M00822,"Arthritis due to other bacteria, left elbow",INF003,Bacterial infections
M00829,"Arthritis due to other bacteria, unspecified elbow",INF003,Bacterial infections
M00831,"Arthritis due to other bacteria, right wrist",INF003,Bacterial infections
M00832,"Arthritis due to other bacteria, left wrist",INF003,Bacterial infections
M00839,"Arthritis due to other bacteria, unspecified wrist",INF003,Bacterial infections
M00841,"Arthritis due to other bacteria, right hand",INF003,Bacterial infections
M00842,"Arthritis due to other bacteria, left hand",INF003,Bacterial infections
M00849,"Arthritis due to other bacteria, unspecified hand",INF003,Bacterial infections
M00851,"Arthritis due to other bacteria, right hip",INF003,Bacterial infections
M00852,"Arthritis due to other bacteria, left hip",INF003,Bacterial infections
M00859,"Arthritis due to other bacteria, unspecified hip",INF003,Bacterial infections
M00861,"Arthritis due to other bacteria, right knee",INF003,Bacterial infections
M00862,"Arthritis due to other bacteria, left knee",INF003,Bacterial infections
M00869,"Arthritis due to other bacteria, unspecified knee",INF003,Bacterial infections
M00871,"Arthritis due to other bacteria, right ankle and foot",INF003,Bacterial infections
M00872,"Arthritis due to other bacteria, left ankle and foot",INF003,Bacterial infections
M00879,"Arthritis due to other bacteria, unspecified ankle and foot",INF003,Bacterial infections
M0088,"Arthritis due to other bacteria, vertebrae",INF003,Bacterial infections
M0089,Polyarthritis due to other bacteria,INF003,Bacterial infections
M009,"Pyogenic arthritis, unspecified",INF003,Bacterial infections
P231,Congenital pneumonia due to Chlamydia,INF003,Bacterial infections
P232,Congenital pneumonia due to staphylococcus,INF003,Bacterial infections
P233,"Congenital pneumonia due to streptococcus, group B",INF003,Bacterial infections
P234,Congenital pneumonia due to Escherichia coli,INF003,Bacterial infections
P235,Congenital pneumonia due to Pseudomonas,INF003,Bacterial infections
P236,Congenital pneumonia due to other bacterial agents,INF003,Bacterial infections
P360,"Sepsis of newborn due to streptococcus, group B",INF003,Bacterial infections
P3610,Sepsis of newborn due to unspecified streptococci,INF003,Bacterial infections
P3619,Sepsis of newborn due to other streptococci,INF003,Bacterial infections
P362,Sepsis of newborn due to Staphylococcus aureus,INF003,Bacterial infections
P3630,Sepsis of newborn due to unspecified staphylococci,INF003,Bacterial infections
P3639,Sepsis of newborn due to other staphylococci,INF003,Bacterial infections
P364,Sepsis of newborn due to Escherichia coli,INF003,Bacterial infections
P365,Sepsis of newborn due to anaerobes,INF003,Bacterial infections
P368,Other bacterial sepsis of newborn,INF003,Bacterial infections
P369,"Bacterial sepsis of newborn, unspecified",INF003,Bacterial infections
P372,Neonatal (disseminated) listeriosis,INF003,Bacterial infections
B350,Tinea barbae and tinea capitis,INF004,Fungal infections
B351,Tinea unguium,INF004,Fungal infections
B352,Tinea manuum,INF004,Fungal infections
B353,Tinea pedis,INF004,Fungal infections
B354,Tinea corporis,INF004,Fungal infections
B355,Tinea imbricata,INF004,Fungal infections
B356,Tinea cruris,INF004,Fungal infections
B358,Other dermatophytoses,INF004,Fungal infections
B359,"Dermatophytosis, unspecified",INF004,Fungal infections
B360,Pityriasis versicolor,INF004,Fungal infections
B361,Tinea nigra,INF004,Fungal infections
B362,White piedra,INF004,Fungal infections
B363,Black piedra,INF004,Fungal infections
B368,Other specified superficial mycoses,INF004,Fungal infections
B369,"Superficial mycosis, unspecified",INF004,Fungal infections
B370,Candidal stomatitis,INF004,Fungal infections
B371,Pulmonary candidiasis,INF004,Fungal infections
B372,Candidiasis of skin and nail,INF004,Fungal infections
B373,Candidiasis of vulva and vagina,INF004,Fungal infections
B3741,Candidal cystitis and urethritis,INF004,Fungal infections
B3742,Candidal balanitis,INF004,Fungal infections
B3749,Other urogenital candidiasis,INF004,Fungal infections
B375,Candidal meningitis,INF004,Fungal infections
B376,Candidal endocarditis,INF004,Fungal infections
B377,Candidal sepsis,INF004,Fungal infections
B3781,Candidal esophagitis,INF004,Fungal infections
B3782,Candidal enteritis,INF004,Fungal infections
B3783,Candidal cheilitis,INF004,Fungal infections
B3784,Candidal otitis externa,INF004,Fungal infections
B3789,Other sites of candidiasis,INF004,Fungal infections
B379,"Candidiasis, unspecified",INF004,Fungal infections
B380,Acute pulmonary coccidioidomycosis,INF004,Fungal infections
B381,Chronic pulmonary coccidioidomycosis,INF004,Fungal infections
B382,"Pulmonary coccidioidomycosis, unspecified",INF004,Fungal infections
B383,Cutaneous coccidioidomycosis,INF004,Fungal infections
B384,Coccidioidomycosis meningitis,INF004,Fungal infections
B387,Disseminated coccidioidomycosis,INF004,Fungal infections
B3881,Prostatic coccidioidomycosis,INF004,Fungal infections
B3889,Other forms of coccidioidomycosis,INF004,Fungal infections
B389,"Coccidioidomycosis, unspecified",INF004,Fungal infections
B390,Acute pulmonary histoplasmosis capsulati,INF004,Fungal infections
B391,Chronic pulmonary histoplasmosis capsulati,INF004,Fungal infections
B392,"Pulmonary histoplasmosis capsulati, unspecified",INF004,Fungal infections
B393,Disseminated histoplasmosis capsulati,INF004,Fungal infections
B394,"Histoplasmosis capsulati, unspecified",INF004,Fungal infections
B395,Histoplasmosis duboisii,INF004,Fungal infections
B399,"Histoplasmosis, unspecified",INF004,Fungal infections
B400,Acute pulmonary blastomycosis,INF004,Fungal infections
B401,Chronic pulmonary blastomycosis,INF004,Fungal infections
B402,"Pulmonary blastomycosis, unspecified",INF004,Fungal infections
B403,Cutaneous blastomycosis,INF004,Fungal infections
B407,Disseminated blastomycosis,INF004,Fungal infections
B4081,Blastomycotic meningoencephalitis,INF004,Fungal infections
B4089,Other forms of blastomycosis,INF004,Fungal infections
B409,"Blastomycosis, unspecified",INF004,Fungal infections
B410,Pulmonary paracoccidioidomycosis,INF004,Fungal infections
B417,Disseminated paracoccidioidomycosis,INF004,Fungal infections
B418,Other forms of paracoccidioidomycosis,INF004,Fungal infections
B419,"Paracoccidioidomycosis, unspecified",INF004,Fungal infections
B420,Pulmonary sporotrichosis,INF004,Fungal infections
B421,Lymphocutaneous sporotrichosis,INF004,Fungal infections
B427,Disseminated sporotrichosis,INF004,Fungal infections
B4281,Cerebral sporotrichosis,INF004,Fungal infections
B4282,Sporotrichosis arthritis,INF004,Fungal infections
B4289,Other forms of sporotrichosis,INF004,Fungal infections
B429,"Sporotrichosis, unspecified",INF004,Fungal infections
B430,Cutaneous chromomycosis,INF004,Fungal infections
B431,Pheomycotic brain abscess,INF004,Fungal infections
B432,Subcutaneous pheomycotic abscess and cyst,INF004,Fungal infections
B438,Other forms of chromomycosis,INF004,Fungal infections
B439,"Chromomycosis, unspecified",INF004,Fungal infections
B440,Invasive pulmonary aspergillosis,INF004,Fungal infections
B441,Other pulmonary aspergillosis,INF004,Fungal infections
B442,Tonsillar aspergillosis,INF004,Fungal infections
B447,Disseminated aspergillosis,INF004,Fungal infections
B4481,Allergic bronchopulmonary aspergillosis,INF004,Fungal infections
B4489,Other forms of aspergillosis,INF004,Fungal infections
B449,"Aspergillosis, unspecified",INF004,Fungal infections
B450,Pulmonary cryptococcosis,INF004,Fungal infections
B451,Cerebral cryptococcosis,INF004,Fungal infections
B452,Cutaneous cryptococcosis,INF004,Fungal infections
B453,Osseous cryptococcosis,INF004,Fungal infections
B457,Disseminated cryptococcosis,INF004,Fungal infections
B458,Other forms of cryptococcosis,INF004,Fungal infections
B459,"Cryptococcosis, unspecified",INF004,Fungal infections
B460,Pulmonary mucormycosis,INF004,Fungal infections
B461,Rhinocerebral mucormycosis,INF004,Fungal infections
B462,Gastrointestinal mucormycosis,INF004,Fungal infections
B463,Cutaneous mucormycosis,INF004,Fungal infections
B464,Disseminated mucormycosis,INF004,Fungal infections
B465,"Mucormycosis, unspecified",INF004,Fungal infections
B468,Other zygomycoses,INF004,Fungal infections
B469,"Zygomycosis, unspecified",INF004,Fungal infections
B470,Eumycetoma,INF004,Fungal infections
B471,Actinomycetoma,INF004,Fungal infections
B479,"Mycetoma, unspecified",INF004,Fungal infections
B480,Lobomycosis,INF004,Fungal infections
B481,Rhinosporidiosis,INF004,Fungal infections
B482,Allescheriasis,INF004,Fungal infections
B483,Geotrichosis,INF004,Fungal infections
B484,Penicillosis,INF004,Fungal infections
B488,Other specified mycoses,INF004,Fungal infections
B49,Unspecified mycosis,INF004,Fungal infections
B59,Pneumocystosis,INF004,Fungal infections
P375,Neonatal candidiasis,INF004,Fungal infections
A050,Foodborne staphylococcal intoxication,INF005,Foodborne intoxications
A051,Botulism food poisoning,INF005,Foodborne intoxications
A052,Foodborne Clostridium perfringens [Clostridium welchii] intoxication,INF005,Foodborne intoxications
A053,Foodborne Vibrio parahaemolyticus intoxication,INF005,Foodborne intoxications
A054,Foodborne Bacillus cereus intoxication,INF005,Foodborne intoxications
A055,Foodborne Vibrio vulnificus intoxication,INF005,Foodborne intoxications
A058,Other specified bacterial foodborne intoxications,INF005,Foodborne intoxications
A059,"Bacterial foodborne intoxication, unspecified",INF005,Foodborne intoxications
A4851,Infant botulism,INF005,Foodborne intoxications
B20,Human immunodeficiency virus [HIV] disease,INF006,HIV infection
B9735,"Human immunodeficiency virus, type 2 [HIV 2] as the cause of diseases classified elsewhere",INF006,HIV infection
O98711,"Human immunodeficiency virus [HIV] disease complicating pregnancy, first trimester",INF006,HIV infection
O98712,"Human immunodeficiency virus [HIV] disease complicating pregnancy, second trimester",INF006,HIV infection
O98713,"Human immunodeficiency virus [HIV] disease complicating pregnancy, third trimester",INF006,HIV infection
O98719,"Human immunodeficiency virus [HIV] disease complicating pregnancy, unspecified trimester",INF006,HIV infection
O9872,Human immunodeficiency virus [HIV] disease complicating childbirth,INF006,HIV infection
O9873,Human immunodeficiency virus [HIV] disease complicating the puerperium,INF006,HIV infection
Z21,Asymptomatic human immunodeficiency virus [HIV] infection status,INF006,HIV infection
A5145,Secondary syphilitic hepatitis,INF007,Hepatitis
B0081,Herpesviral hepatitis,INF007,Hepatitis
B150,Hepatitis A with hepatic coma,INF007,Hepatitis
B159,Hepatitis A without hepatic coma,INF007,Hepatitis
B160,Acute hepatitis B with delta-agent with hepatic coma,INF007,Hepatitis
B161,Acute hepatitis B with delta-agent without hepatic coma,INF007,Hepatitis
B162,Acute hepatitis B without delta-agent with hepatic coma,INF007,Hepatitis
B169,Acute hepatitis B without delta-agent and without hepatic coma,INF007,Hepatitis
B170,Acute delta-(super) infection of hepatitis B carrier,INF007,Hepatitis
B1710,Acute hepatitis C without hepatic coma,INF007,Hepatitis
B1711,Acute hepatitis C with hepatic coma,INF007,Hepatitis
B172,Acute hepatitis E,INF007,Hepatitis
B178,Other specified acute viral hepatitis,INF007,Hepatitis
B179,"Acute viral hepatitis, unspecified",INF007,Hepatitis
B180,Chronic viral hepatitis B with delta-agent,INF007,Hepatitis
B181,Chronic viral hepatitis B without delta-agent,INF007,Hepatitis
B182,Chronic viral hepatitis C,INF007,Hepatitis
B188,Other chronic viral hepatitis,INF007,Hepatitis
B189,"Chronic viral hepatitis, unspecified",INF007,Hepatitis
B190,Unspecified viral hepatitis with hepatic coma,INF007,Hepatitis
B1910,Unspecified viral hepatitis B without hepatic coma,INF007,Hepatitis
B1911,Unspecified viral hepatitis B with hepatic coma,INF007,Hepatitis
B1920,Unspecified viral hepatitis C without hepatic coma,INF007,Hepatitis
B1921,Unspecified viral hepatitis C with hepatic coma,INF007,Hepatitis
B199,Unspecified viral hepatitis without hepatic coma,INF007,Hepatitis
B251,Cytomegaloviral hepatitis,INF007,Hepatitis
B2681,Mumps hepatitis,INF007,Hepatitis
B581,Toxoplasma hepatitis,INF007,Hepatitis
K7010,Alcoholic hepatitis without ascites,INF007,Hepatitis
K7011,Alcoholic hepatitis with ascites,INF007,Hepatitis
O98411,"Viral hepatitis complicating pregnancy, first trimester",INF007,Hepatitis
O98412,"Viral hepatitis complicating pregnancy, second trimester",INF007,Hepatitis
O98413,"Viral hepatitis complicating pregnancy, third trimester",INF007,Hepatitis
O98419,"Viral hepatitis complicating pregnancy, unspecified trimester",INF007,Hepatitis
O9842,Viral hepatitis complicating childbirth,INF007,Hepatitis
O9843,Viral hepatitis complicating the puerperium,INF007,Hepatitis
